Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh,Month,Year
San Antonio,22-02-2024 15:23,4.793756779,80.15718707,8.364679179,27.54865553,February,2024
Los Angeles,10-03-2024 21:31,20.03950893,34.24991735,0.013633451,21.26203509,March,2024
New York,02-05-2024 17:45,33.19310409,79.97963953,8.456078701,1.344251447,May,2024
Philadelphia,02-04-2024 23:06,37.51561486,59.17930318,0.343731475,20.9619315,April,2024
New York,14-02-2024 20:21,2.404650357,42.33835061,0.57868123,29.71512099,February,2024
Los Angeles,12-05-2024 03:52,26.90236132,53.05943199,6.723052291,17.43756563,May,2024
Chicago,11-01-2024 17:00,19.43649361,57.53491767,3.277195074,29.66185408,January,2024
Los Angeles,09-03-2024 04:18,23.0616929,78.22408822,0.309359146,2.205851421,March,2024
Philadelphia,04-04-2024 18:34,27.81934145,69.98667789,3.02047184,1.221894251,April,2024
Chicago,29-02-2024 03:50,22.20165258,31.11014299,3.882237435,8.336647,February,2024
Phoenix,15-04-2024 16:57,3.958893006,75.76921625,9.201133604,10.14868587,April,2024
Chicago,07-03-2024 15:52,0.345471355,40.74916634,1.172719618,8.355530784,March,2024
Philadelphia,28-01-2024 23:46,29.61923105,80.29775045,7.788653496,0.906877353,January,2024
Los Angeles,09-04-2024 03:19,0.898928854,73.77539183,6.850573758,14.41690392,April,2024
Houston,07-03-2024 15:35,26.70021655,75.11137056,1.234976754,5.246289633,March,2024
New York,09-02-2024 08:47,7.436049056,48.76769422,9.476175618,1.667574712,February,2024
Houston,30-04-2024 06:28,23.03992804,44.49542333,1.079509558,6.344939263,April,2024
Phoenix,27-04-2024 02:02,7.091312047,41.4393551,2.202240863,11.64580501,April,2024
San Jose,05-05-2024 03:43,-5.823939883,53.87824748,0.938852517,20.04709523,May,2024
Chicago,27-03-2024 10:39,19.69293088,71.90684621,4.252156779,1.819975025,March,2024
Chicago,05-05-2024 21:35,39.39756057,80.46337213,4.990892097,28.89118341,May,2024
Chicago,04-04-2024 23:41,23.91108781,39.01684966,0.812171321,22.31534726,April,2024
Phoenix,09-02-2024 22:11,11.95711532,64.37948506,9.887605342,0.157150269,February,2024
New York,16-01-2024 15:30,4.828519749,51.19174566,3.235751406,2.609034917,January,2024
Phoenix,07-01-2024 22:12,14.30821998,31.51264105,10.51524942,10.08497372,January,2024
San Jose,23-03-2024 10:32,19.19909283,77.77445139,6.392873336,27.36977423,March,2024
Dallas,04-03-2024 17:11,2.256867782,63.33288053,0.688487014,13.79141352,March,2024
San Jose,15-02-2024 15:30,33.34239115,45.81669659,9.035694771,19.17543453,February,2024
Los Angeles,01-04-2024 05:02,-3.533878493,51.69882163,8.423294755,11.07741567,April,2024
San Antonio,06-05-2024 22:50,-5.272652471,31.22139086,0.848909932,1.21333392,May,2024
Dallas,17-04-2024 00:39,-7.65992926,53.0665202,8.215715954,3.186123602,April,2024
Philadelphia,25-01-2024 00:58,26.65300591,41.25911506,9.796148827,20.48685606,January,2024
San Diego,13-04-2024 04:04,15.18368168,41.2052678,0.604924273,23.36189526,April,2024
Chicago,24-01-2024 01:21,6.075480656,86.33050481,1.927695643,5.121378497,January,2024
Chicago,18-03-2024 01:45,-6.491211764,48.22688862,7.994056639,5.415908573,March,2024
Houston,21-04-2024 21:57,-5.653848185,64.34855767,2.694811264,23.46469372,April,2024
Los Angeles,12-04-2024 12:41,31.66402117,30.17750496,6.338888156,4.260369097,April,2024
Los Angeles,09-03-2024 06:20,1.856291752,43.44120298,3.485999569,26.62525979,March,2024
Phoenix,05-02-2024 21:53,-1.570443475,52.1959182,10.83017714,17.67263955,February,2024
San Jose,06-03-2024 15:18,33.64926353,68.23588298,2.689464277,20.66566965,March,2024
New York,12-03-2024 15:44,19.59012227,70.99790932,0.702744261,24.52681339,March,2024
San Diego,13-05-2024 03:12,22.81527719,65.97451447,6.244844558,0.048164072,May,2024
Chicago,11-05-2024 09:43,0.561789641,75.57792127,0.397020933,24.42385215,May,2024
Houston,30-03-2024 00:50,27.67445084,47.45430828,4.937740544,13.21286548,March,2024
Philadelphia,28-03-2024 01:35,25.22286697,45.19045871,3.585300519,27.70900425,March,2024
Los Angeles,28-03-2024 02:33,-4.422435191,84.86055018,3.695162666,21.96632872,March,2024
New York,02-05-2024 18:38,20.75840489,85.51948684,5.725914385,8.800251878,May,2024
San Jose,25-01-2024 10:27,39.41423021,85.08841508,4.168194355,10.5236102,January,2024
San Antonio,19-04-2024 10:42,16.2943389,62.80676039,5.243497451,21.93768738,April,2024
San Diego,29-04-2024 01:43,-1.74144356,62.90766888,1.557533807,14.49174446,April,2024
San Jose,17-04-2024 04:11,-3.532311408,82.78428328,2.261668511,11.1443324,April,2024
Dallas,16-05-2024 00:19,6.767254871,70.67267866,2.641195984,28.71853578,May,2024
San Diego,15-01-2024 00:31,-0.176267239,65.46355507,7.357479161,10.24272197,January,2024
San Antonio,28-02-2024 17:40,9.767903676,50.7586919,8.379767772,4.605851769,February,2024
Dallas,30-01-2024 17:09,30.69315562,79.25780474,2.588426371,25.0390649,January,2024
San Diego,01-04-2024 21:16,0.569016348,33.3422706,0.694854751,28.09896854,April,2024
Philadelphia,17-03-2024 06:56,-7.329461886,58.08005279,3.198096871,4.704339373,March,2024
San Diego,09-02-2024 13:40,1.194147778,76.44453192,9.761604807,5.350938229,February,2024
Phoenix,15-01-2024 06:12,-5.08489527,57.15366697,3.46750984,18.59382918,January,2024
Houston,11-04-2024 13:39,4.140898153,56.80719034,2.510058948,27.96743554,April,2024
Chicago,04-04-2024 09:04,38.2841252,84.57072804,5.737403456,1.670049562,April,2024
San Diego,25-02-2024 07:28,19.31359988,33.04368374,7.900483522,11.41172429,February,2024
Dallas,29-04-2024 18:07,1.153667151,80.61860418,9.035605793,28.45911317,April,2024
Dallas,13-05-2024 01:39,12.41593436,72.51487328,7.498923284,24.95385698,May,2024
Dallas,21-02-2024 04:56,-6.779561674,55.00419643,2.432757917,11.68712072,February,2024
San Antonio,04-04-2024 11:48,11.19225701,76.36308452,6.064323132,25.77127214,April,2024
Los Angeles,29-03-2024 20:03,7.445967016,85.50844377,6.970826911,14.7069047,March,2024
Houston,12-03-2024 14:10,21.18329104,47.20353748,9.913579387,3.511926622,March,2024
San Jose,22-04-2024 03:42,26.41875788,87.33757298,0.813362399,28.44504085,April,2024
Phoenix,01-04-2024 16:20,18.75835428,54.18464185,1.299590262,11.21807929,April,2024
Chicago,07-04-2024 20:35,9.814952334,69.24506269,2.716731041,19.51938952,April,2024
San Jose,04-04-2024 16:34,15.54668457,60.17405511,0.342331338,6.672350813,April,2024
San Antonio,17-04-2024 01:56,31.3261004,74.49908669,1.08809822,22.23148392,April,2024
Dallas,21-02-2024 22:17,34.36641817,60.95873391,6.598507691,10.62436134,February,2024
San Antonio,29-01-2024 01:38,39.14022955,74.30882059,3.76381192,24.78454596,January,2024
San Jose,30-01-2024 02:50,17.64470838,56.07988614,9.990582104,24.76537498,January,2024
Los Angeles,22-04-2024 06:45,0.57548647,35.20183814,3.53573089,27.39573484,April,2024
Houston,15-03-2024 07:01,27.40666063,37.19434685,2.303802331,14.53611544,March,2024
San Diego,09-01-2024 18:08,39.68121592,47.453402,1.365942486,12.00499599,January,2024
Dallas,07-05-2024 09:44,25.13993269,51.95716978,9.732990779,20.11211735,May,2024
Houston,25-01-2024 05:53,24.48986295,68.03878459,2.438513665,21.94857877,January,2024
Chicago,24-03-2024 17:44,17.28532989,45.12768204,9.738928125,21.55930228,March,2024
Dallas,28-04-2024 21:44,27.47017879,89.62423377,0.459267608,11.14593816,April,2024
Houston,11-03-2024 22:37,4.048501326,49.34994715,2.538064205,11.64464901,March,2024
New York,04-02-2024 00:12,-7.01270805,76.09849297,0.953819258,6.651510453,February,2024
New York,10-05-2024 11:58,35.45539002,44.58145262,2.827739843,5.737535678,May,2024
Chicago,03-01-2024 22:26,-6.329468125,35.18551899,1.506386486,28.78245768,January,2024
San Jose,30-01-2024 00:31,35.37684815,55.65057657,5.478791192,18.60264683,January,2024
New York,22-04-2024 19:57,23.05915334,72.87212781,0.221059892,0.758193959,April,2024
New York,16-05-2024 01:36,19.94663525,84.80595838,5.936726317,29.44834653,May,2024
New York,22-03-2024 11:30,30.15550303,50.49939614,1.433793227,27.46183718,March,2024
Dallas,07-04-2024 07:56,32.78678784,59.48441068,0.394807026,6.176826371,April,2024
Philadelphia,21-01-2024 23:26,30.55176689,45.73128321,1.094362441,27.89094156,January,2024
New York,05-03-2024 16:53,-6.395477926,43.66530409,4.283967455,26.52609885,March,2024
Phoenix,09-02-2024 16:58,24.4173742,46.77136474,8.471779998,12.86599044,February,2024
Dallas,24-02-2024 21:37,-5.324661661,42.79666009,0.375776285,27.97478912,February,2024
Phoenix,09-02-2024 22:24,16.23504129,66.87957272,3.199004603,1.674592218,February,2024
Los Angeles,27-03-2024 20:35,13.6949522,30.48920392,4.237562683,16.55239297,March,2024
Philadelphia,27-04-2024 22:46,4.492666399,88.22557784,1.289454445,14.73609767,April,2024
Phoenix,11-03-2024 19:46,26.79886616,84.42307312,2.333462644,2.034448773,March,2024
San Antonio,06-03-2024 00:46,12.29535081,72.80382733,2.422945933,28.25851986,March,2024
New York,16-01-2024 02:35,12.81610961,46.81409817,1.735971631,22.51361595,January,2024
Houston,04-03-2024 12:13,19.62294403,80.30926614,7.740267303,22.55769862,March,2024
Houston,27-02-2024 09:07,36.87297509,80.77689878,1.312888045,23.73155454,February,2024
San Diego,16-01-2024 12:16,5.909316023,48.32355617,7.097045702,28.68142589,January,2024
San Jose,17-04-2024 07:56,8.081845866,49.46166737,0.738519987,17.065494,April,2024
Dallas,10-03-2024 22:10,24.25514428,41.57104347,6.629430608,27.25221518,March,2024
Phoenix,16-01-2024 11:32,33.901624,76.87841328,6.749312032,7.650752669,January,2024
San Antonio,23-01-2024 01:45,20.04791132,34.63054506,3.472286039,6.048519574,January,2024
Phoenix,20-02-2024 20:15,9.020043746,54.37361867,13.28933357,0.359499529,February,2024
Houston,21-01-2024 20:44,27.20024887,45.60882082,1.472016859,15.13077391,January,2024
San Antonio,05-02-2024 14:33,34.59949301,65.83355379,7.612308493,9.934936318,February,2024
New York,09-05-2024 11:53,8.700836917,48.7109238,7.127274534,2.231267071,May,2024
Philadelphia,29-02-2024 00:40,13.76344363,79.86085868,5.034158269,4.786957998,February,2024
Chicago,25-03-2024 09:31,37.67891459,53.31508905,0.141000772,19.22560478,March,2024
Philadelphia,31-01-2024 09:12,38.58955869,53.14976528,5.300665947,20.70042673,January,2024
New York,11-02-2024 03:46,-8.66910957,30.41402695,4.477834751,3.104525617,February,2024
San Antonio,21-04-2024 12:12,27.59043949,53.05509017,6.422150824,20.12796153,April,2024
Chicago,15-02-2024 01:04,26.30826746,70.33784811,4.130475273,28.49413742,February,2024
San Antonio,16-03-2024 00:26,-4.144661209,62.68913807,3.516154823,18.63910463,March,2024
Phoenix,28-02-2024 14:59,12.51725042,77.85114556,10.1312612,5.828468853,February,2024
Dallas,12-04-2024 10:59,0.324928078,39.14284953,4.81737197,26.28060069,April,2024
San Antonio,11-05-2024 16:56,33.36025893,51.51027984,0.381908147,6.498674104,May,2024
San Antonio,09-01-2024 02:55,6.276120511,72.25995963,4.461866885,28.08957895,January,2024
Philadelphia,05-02-2024 05:51,1.337472924,44.69736819,0.400888612,12.00740078,February,2024
Los Angeles,07-03-2024 11:21,32.57837721,41.13171541,9.23392684,1.867248952,March,2024
San Antonio,14-02-2024 02:46,-9.242331698,78.61180774,1.210362502,28.57250168,February,2024
Philadelphia,19-04-2024 09:32,-0.683842128,71.39683652,5.578450444,0.26332509,April,2024
Chicago,02-03-2024 19:46,3.74021594,53.23680356,3.480327748,12.84949993,March,2024
Houston,21-04-2024 03:59,19.06990892,32.06301479,6.996280009,9.516671047,April,2024
Houston,17-03-2024 21:53,-9.225908666,63.98116641,0.171807483,11.37540407,March,2024
Phoenix,04-02-2024 22:00,19.41769425,81.50629229,1.62171239,6.311019004,February,2024
Los Angeles,31-01-2024 12:58,26.53607957,30.53797835,3.409691377,15.90600893,January,2024
Los Angeles,22-04-2024 19:01,19.39327253,89.99734569,5.664712746,20.22513345,April,2024
Chicago,30-03-2024 23:41,-6.544617975,42.73958121,9.064571157,6.806689438,March,2024
Phoenix,01-03-2024 23:15,32.8172681,34.01198899,2.136517013,22.03013765,March,2024
Chicago,26-01-2024 09:12,27.79086985,86.11719141,6.811202958,6.948824678,January,2024
San Antonio,18-01-2024 02:10,37.09265446,36.1097418,8.030007662,11.69491226,January,2024
New York,01-04-2024 11:24,27.52097199,65.26460361,0.981072553,12.7258562,April,2024
Houston,01-03-2024 20:01,25.64114818,45.89163341,2.920979086,8.694978036,March,2024
San Antonio,21-02-2024 15:13,11.75819858,44.85658177,9.706602749,14.77680719,February,2024
Dallas,02-03-2024 06:15,27.86993068,89.73319867,8.989430186,9.928874644,March,2024
Dallas,10-02-2024 21:43,10.73063898,87.10670275,5.138412775,3.957962475,February,2024
Chicago,16-05-2024 08:37,30.01689008,44.47590559,6.582666194,5.884358092,May,2024
Philadelphia,16-04-2024 09:53,25.35661779,65.65013962,2.462845806,12.91784922,April,2024
Dallas,13-02-2024 03:31,-4.506301783,64.03124295,8.219279162,1.905240845,February,2024
Houston,07-01-2024 13:18,-3.219233901,48.54105709,5.77847403,15.242356,January,2024
San Antonio,14-03-2024 04:22,23.24850932,73.93337356,7.383121433,1.315372507,March,2024
Chicago,19-02-2024 13:14,37.46525962,30.77343521,4.331751519,11.72332376,February,2024
Chicago,27-01-2024 09:00,-8.243754886,30.78227799,7.208778084,26.92411901,January,2024
San Antonio,08-04-2024 06:10,22.39394664,30.81734849,3.399073234,18.74062798,April,2024
San Diego,15-05-2024 13:09,-6.686624451,74.8009639,1.388777621,16.82210915,May,2024
San Antonio,14-01-2024 00:50,-3.675928891,71.3597502,1.104301285,21.83754625,January,2024
Phoenix,29-01-2024 12:56,34.39268673,61.17744694,2.571170784,6.808165337,January,2024
Dallas,17-01-2024 16:20,35.51882191,51.86059425,7.479522642,16.75728943,January,2024
San Antonio,03-02-2024 07:47,18.79094241,45.66811257,3.058455087,29.76842475,February,2024
Philadelphia,02-04-2024 15:50,-7.010926333,37.28708025,0.496858801,11.12635448,April,2024
New York,03-02-2024 23:27,25.16540659,79.42113466,5.496877473,29.52671003,February,2024
San Jose,25-02-2024 12:20,-0.281633875,87.96016186,5.913811373,5.309637923,February,2024
Chicago,15-04-2024 19:23,-9.160677962,34.6641727,3.983462233,16.73111874,April,2024
San Antonio,29-04-2024 04:21,-7.302394982,77.58597405,0.488126231,17.97663387,April,2024
Phoenix,17-03-2024 15:59,-4.74406232,66.56029071,1.765580003,11.5754025,March,2024
Chicago,20-04-2024 15:09,-8.859221023,73.22971768,4.433244391,7.035785817,April,2024
San Diego,08-05-2024 16:18,11.7394231,51.26321274,0.893678215,12.21676291,May,2024
Los Angeles,09-03-2024 21:28,15.99178238,44.41240713,1.054503162,5.703166579,March,2024
New York,02-04-2024 15:43,18.09352689,85.75060734,6.328483371,11.6300605,April,2024
Philadelphia,08-03-2024 05:59,12.331202,84.15196402,9.73587393,24.75837972,March,2024
San Jose,05-05-2024 19:46,-7.747449588,60.1741944,3.450148064,23.14320888,May,2024
Dallas,12-03-2024 21:33,8.143543197,49.93330427,9.152247634,6.336607754,March,2024
Dallas,27-01-2024 15:07,27.92838915,34.58547836,5.487400564,19.71158829,January,2024
Chicago,09-04-2024 06:31,6.450084895,86.77599811,3.789979251,7.05463023,April,2024
Philadelphia,11-02-2024 06:55,17.81108058,80.09081993,3.1012978,14.70515064,February,2024
Chicago,03-02-2024 01:29,5.226000982,48.09010321,9.613701495,5.9825354,February,2024
Los Angeles,10-05-2024 15:20,37.99282505,80.86525263,7.751618092,14.22365052,May,2024
Los Angeles,03-03-2024 06:55,32.5063187,70.58922132,2.689409238,14.4414564,March,2024
Los Angeles,19-02-2024 06:18,28.26735369,60.97425312,2.75813883,29.27874,February,2024
San Antonio,29-01-2024 01:27,-1.386265681,44.03392281,7.974170057,17.95000493,January,2024
Houston,27-04-2024 14:45,2.627913042,79.5357403,4.608654,14.86848636,April,2024
San Jose,22-02-2024 21:09,0.085223737,89.7064784,5.569352197,27.05279905,February,2024
New York,21-03-2024 14:44,21.3918991,65.71308784,6.261554666,16.62269604,March,2024
Philadelphia,18-01-2024 22:34,11.50065414,78.01662125,5.546970657,14.62264059,January,2024
San Diego,22-01-2024 19:26,16.22266728,52.67806206,6.472397142,26.86723851,January,2024
San Diego,03-05-2024 08:03,-7.194490555,61.28318188,9.43992058,25.00621873,May,2024
Phoenix,23-02-2024 16:36,22.65658191,68.20362337,6.983646603,3.262519258,February,2024
Los Angeles,09-01-2024 14:47,12.28206082,85.02937218,7.49631048,13.39542235,January,2024
San Jose,09-01-2024 13:42,25.18812276,71.44096239,8.771950195,29.18946238,January,2024
Philadelphia,09-05-2024 12:30,37.72028713,71.75603203,2.586034945,13.77609019,May,2024
Dallas,03-05-2024 05:28,39.82083858,51.07881757,3.016767311,14.05870324,May,2024
Phoenix,08-01-2024 15:48,-12.66303515,60.23423806,13.54524922,22.70844927,January,2024
San Antonio,01-05-2024 09:01,6.703469278,41.33454652,0.706598685,5.993732422,May,2024
Philadelphia,03-04-2024 04:49,0.632827394,57.25455102,1.805221615,19.43715427,April,2024
Phoenix,11-02-2024 20:43,26.09259441,66.26346025,2.642681288,10.7940358,February,2024
Chicago,16-05-2024 21:46,34.52552064,60.27648892,3.55408906,11.50243833,May,2024
San Antonio,26-04-2024 03:28,38.26350751,59.68486388,4.940660819,21.17982434,April,2024
Philadelphia,11-02-2024 00:40,18.27972761,43.42910499,2.924848018,29.86240154,February,2024
Dallas,06-04-2024 15:59,25.67369775,63.89027048,5.686284201,12.25366123,April,2024
Los Angeles,24-03-2024 03:25,23.07876771,36.06732777,9.968475259,14.04231573,March,2024
Philadelphia,07-03-2024 05:38,-5.826538731,41.89910896,5.678524919,11.82013618,March,2024
San Diego,24-02-2024 10:43,14.02840574,60.44526523,0.032065992,24.57499382,February,2024
San Antonio,19-01-2024 00:24,13.60813549,78.62918504,9.980547442,9.111586663,January,2024
Houston,04-05-2024 00:45,8.600570776,41.81990136,9.450753466,4.80862135,May,2024
San Diego,12-02-2024 06:52,0.0454779,71.23029198,1.702695415,20.79549285,February,2024
San Antonio,02-02-2024 06:46,32.0114859,58.01947756,2.729341561,25.90814059,February,2024
Dallas,13-05-2024 19:49,25.15382525,32.03337496,0.956586709,14.2004318,May,2024
Dallas,23-01-2024 01:18,20.23499177,89.96560383,4.088179227,20.27614819,January,2024
San Diego,10-05-2024 10:57,23.04434475,51.77061004,3.852700323,22.05490639,May,2024
Houston,12-01-2024 14:29,34.28956995,30.63452539,6.60473226,8.680878334,January,2024
Philadelphia,04-05-2024 10:56,4.021776116,73.23470493,2.508859256,13.34924861,May,2024
Philadelphia,12-03-2024 17:00,2.531874409,42.28124886,7.10843505,10.09961688,March,2024
San Diego,31-01-2024 15:21,30.40547306,64.56425666,4.505027809,27.86675544,January,2024
